id,original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,genre_names,profit
631689,Scare Attraction,Scare Attraction,en,2019-10-14,1.638,3,4.7,0,0,0,Released,False,Horror,0
419315,Anomalous,Anomalous,es,2016-11-11,1.586,19,6.2,0,0,100,Released,False,"Fantasy, Horror, Thriller",0
476510,Ghouls Gone Wild,Ghouls Gone Wild,en,2008-10-01,0.84,0,0.0,0,0,74,Released,False,"Fantasy, Horror",0
303702,Kill That Bitch,Kill That Bitch,en,2014-02-04,1.018,7,4.5,0,0,68,Released,False,Horror,0
993112,Fire Hill,Fire Hill,en,2022-07-19,0.6,0,0.0,1600,0,11,Released,False,"Comedy, Horror",-1600
146537,Mucha Sangre,Mucha Sangre,es,2003-09-26,1.065,12,6.3,0,0,82,Released,False,"Comedy, Fantasy, Horror",0
210887,Custodes bestiae,Custodes bestiae,it,2004-03-19,0.6,3,6.5,3000,0,0,Released,False,Horror,-3000
700108,Collecting Heads,Collecting Heads,en,2020-04-11,0.6,0,0.0,0,0,5,Released,False,"Animation, Comedy, Horror",0
446464,The Black Witch Project,The Black Witch Project,en,2001-01-01,0.651,2,1.0,0,0,50,Released,False,"Comedy, Horror",0
421321,เหตุเกิดที่ห้องไอซียู,Ghost in ICU Room,th,1987-01-01,0.84,0,0.0,0,0,76,Released,False,Horror,0
774995,こどものこわい話2000,Children's Scary Story 2000,ja,2000-06-25,0.841,0,0.0,0,0,60,Released,False,Horror,0
699287,Eddy Wally in China,Eddy Wally in China,nl,1994-12-20,0.6,0,0.0,0,0,0,Released,False,"Comedy, Documentary, Horror",0
724653,Miner's Mountain,Miner's Mountain,en,2019-09-01,0.82,4,6.0,0,0,17,Released,False,Horror,0
401243,Children of the Fall,Children of the Fall,he,2016-07-15,1.4,0,0.0,0,0,110,Released,False,"Drama, Horror, Thriller",0
393894,Fool Me Once,Fool Me Once,en,2017-10-27,0.935,3,7.3,0,0,13,Released,False,"Horror, Thriller",0
284270,Welp,Cub,fr,2014-10-29,8.418,202,5.5,0,0,85,Released,False,"Adventure, Horror",0
976441,The Mars Project,The Mars Project,en,2015-03-24,0.6,0,0.0,0,0,41,Released,False,"Crime, Horror, Science Fiction, Thriller",0
106713,出土奇兵,The Figures from Earth,cn,1990-05-19,0.6,2,7.0,0,0,85,Released,False,"Fantasy, Horror",0
560894,權力遊戲之死亡空間,Dead Space,zh,2016-10-31,0.6,1,7.0,0,0,77,Released,False,"Horror, Thriller",0
127204,マロニエ,Marronnier,ja,2004-01-01,0.6,2,6.5,0,0,79,Released,False,"Horror, Thriller",0
715417,Jabbara,Jabbara,ar,2020-06-10,0.6,0,0.0,0,0,13,Released,False,"Horror, Thriller",0
456862,Garden Party Massacre,Garden Party Massacre,en,2017-09-22,0.716,3,5.7,0,0,70,Released,False,"Comedy, Horror",0
73203,The Sorcerers,The Sorcerers,en,1967-06-25,2.822,52,6.4,0,0,87,Released,False,Horror,0
67349,趕屍先生,Vampire Controller,cn,2001-02-08,0.627,0,0.0,0,0,91,Released,False,Horror,0
760300,Singkal,Singkal,tl,2020-10-31,0.6,0,0.0,0,0,0,Released,False,"Crime, Horror",0
379868,Chiral,Chiral,en,2015-11-27,0.707,0,0.0,0,0,10,Released,False,"Drama, Horror, Science Fiction",0
967889,Angel City Horror,Angel City Horror,en,2021-10-12,0.6,1,6.0,0,0,9,Released,False,"Horror, Mystery",0
259921,Çöl,The Desert,tr,1983-03-20,0.6,3,4.0,0,0,77,Released,False,"Action, Horror, Thriller",0
973572,The First Taste,The First Taste,en,2019-04-06,0.6,0,0.0,0,0,9,Released,False,Horror,0
265019,Preservation,Preservation,en,2014-08-22,8.258,161,4.8,0,0,90,Released,False,"Horror, Thriller",0
380565,Home Invasion,Home Invasion,en,2016-02-02,10.454,127,5.4,0,0,88,Released,False,"Horror, Thriller, TV Movie",0
520763,A Quiet Place Part II,A Quiet Place Part II,en,2021-05-21,153.956,4721,7.6,61000000,297372261,97,Released,False,"Horror, Science Fiction, Thriller",236372261
520901,Doom: Annihilation,Doom: Annihilation,en,2019-09-30,28.724,325,4.9,0,0,97,Released,False,"Action, Horror, Mystery, Science Fiction",0
54124,Satan's Children,Satan's Children,en,1975-06-01,1.033,7,5.0,0,0,87,Released,False,Horror,0
616820,Halloween Ends,Halloween Ends,en,2022-10-12,270.269,2,10.0,20000000,0,111,Released,False,"Horror, Mystery, Thriller",-20000000
301233,Terrified,Terrified,en,1995-01-13,2.972,8,3.1,0,0,95,Released,False,"Horror, Mystery, Thriller",0
821094,The Ghost Writer Show - The Call of Cthulhu,The Ghost Writer Show - The Call of Cthulhu,pt,2020-03-06,0.645,1,6.0,0,0,14,Released,False,"Animation, Fantasy, Horror",0
980860,Ördögi szerencse,A Long Spoon,hu,1978-10-26,0.6,0,0.0,0,0,90,Released,False,"Horror, Science Fiction, TV Movie",0
512524,Milk,Milk,en,2018-03-09,0.712,3,6.0,0,0,10,Released,False,Horror,0
279764,The Resurrection Game,The Resurrection Game,en,2001-01-01,1.225,1,4.0,0,0,91,Released,False,"Comedy, Horror",0
669695,Sungazer,Sungazer,en,2020-02-09,0.866,0,0.0,3500,0,9,Released,False,Horror,-3500
862748,The Sound,The Sound,en,2021-05-19,0.6,0,0.0,0,0,12,Released,False,Horror,0
416392,Slaughter Night,Slaughter Night,de,1987-01-10,0.6,0,0.0,0,0,5,Released,False,Horror,0
24837,August Underground's Mordum,August Underground's Mordum,en,2003-01-01,8.479,60,4.1,300,0,77,Released,False,Horror,-300
439446,蛇女,Zombie Snake,ja,2000-07-14,0.676,0,0.0,0,0,88,Released,False,Horror,0
84604,Transylvania 6-5000,Transylvania 6-5000,en,1963-11-30,4.343,45,6.8,0,0,7,Released,False,"Animation, Comedy, Horror",0
824199,Don Filipo,Don Filipo,tl,2021-05-22,0.78,0,0.0,0,0,92,Released,False,Horror,0
146243,Haunt,Haunt,en,2013-10-09,6.556,202,5.2,0,0,86,Released,False,Horror,0
573965,The Suffering Bible,The Suffering Bible,it,2018-10-24,0.6,4,3.9,0,0,62,Released,False,Horror,0
794766,Almira,Almira,en,2019-07-29,0.6,0,0.0,0,0,90,Released,False,Horror,0
8555,Creep,Creep,en,2004-08-10,11.173,584,5.9,0,0,85,Released,False,"Horror, Mystery, Thriller",0
404711,தில்லுக்கு துட்டு,Dhilluku Dhuddu,ta,2016-07-07,1.102,5,4.8,0,0,133,Released,False,"Comedy, Horror",0
18801,Haunted,Haunted,en,1995-10-27,5.415,122,6.2,0,0,108,Released,False,"Horror, Mystery",0
44179,魔界都市＜新宿＞,Demon City Shinjuku,ja,1988-10-26,5.927,59,6.2,0,0,80,Released,False,"Action, Animation, Fantasy, Horror, TV Movie",0
490863,Ghost Witch,Ghost Witch,en,2015-03-13,2.486,5,5.0,10000,0,97,Released,False,Horror,-10000
505920,Other Lily,Other Lily,fr,2017-02-06,0.6,2,4.0,0,0,6,Released,False,"Animation, Horror",0
506049,Deadtime Tales 2,Deadtime Tales 2,en,2018-01-12,1.47,0,0.0,0,0,151,Released,False,Horror,0
76457,Kat,Kat,da,2001-06-08,2.037,2,4.5,0,0,85,Released,False,"Horror, Mystery",0
707757,"In The Sunlight, We Wait For You.","In The Sunlight, We Wait For You.",en,2020-12-31,0.6,0,0.0,200,0,3,Released,False,Horror,-200
30875,Manhattan Baby,Manhattan Baby,it,1982-08-12,5.774,59,4.9,300000,0,89,Released,False,Horror,-300000
39547,蜈蚣咒,Centipede Horror,cn,1982-10-29,2.035,9,5.2,0,0,93,Released,False,Horror,0
16221,どろろ,Dororo,ja,2007-03-15,13.258,111,7.0,0,0,139,Released,False,"Action, Fantasy, Horror, Science Fiction",0
173802,Killer Barbys vs. Dracula,Killer Barbys vs. Dracula,en,2002-11-08,0.604,3,4.0,0,0,86,Released,False,"Comedy, Horror",0
906200,Slasher House 3,Slasher House 3,en,2022-03-04,1.573,0,0.0,0,0,0,Released,False,"Action, Horror, Science Fiction",0
138997,The Undertaker,The Undertaker,en,1988-01-01,2.195,15,5.8,0,0,89,Released,False,Horror,0
402937,恐怖禁忌之紅旗袍,Red Cheongsam,zh,2016-03-17,0.6,0,0.0,0,0,90,Released,False,"Drama, Horror, Romance",0
683773,Snakeskin,Snakeskin,en,2020-05-11,0.6,0,0.0,14000,0,18,Released,False,"Horror, Thriller",-14000
403814,In the Wake of Sirens,In the Wake of Sirens,en,2012-10-16,0.6,0,0.0,0,0,8,Released,False,Horror,0
56165,Billy the Kid Versus Dracula,Billy the Kid Versus Dracula,en,1966-04-10,3.558,28,4.5,0,0,73,Released,False,"Action, Horror, Western",0
858096,Saloum,Saloum,fr,2021-09-16,6.018,9,6.2,0,0,84,Released,False,"Horror, Thriller",0
314865,Cheekh,Cheekh,en,1985-01-01,1.09,0,0.0,0,0,128,Released,False,"Horror, Thriller",0
605686,Nuit de peur : La légende du noyé,Nuit de peur : La légende du noyé,fr,2014-10-24,0.6,0,0.0,0,0,0,Released,False,Horror,0
676297,Poradnik Uśmiechu 5: Jak poprawnie telefon,Smile Guide 5 - How To Properly Phone,pl,2015-08-10,0.6,1,10.0,0,0,6,Released,False,Horror,0
57910,Ang Darling Kong Aswang,Ang Darling Kong Aswang,tl,2009-12-25,0.775,1,6.0,0,0,117,Released,False,"Comedy, Horror",0
86330,Bates Motel,Bates Motel,en,1987-07-05,9.935,41,4.5,0,0,95,Released,False,"Comedy, Drama, Horror, TV Movie",0
171204,Zirneklis,Spider,lv,1992-04-17,1.755,10,5.9,0,0,98,Released,False,"Drama, Horror",0
512304,All Hallowe'en,All Hallowe'en,en,1953-08-01,0.641,0,0.0,0,0,34,Released,False,"Fantasy, Horror",0
236775,Legenda,Legenda,pl,2005-11-03,0.6,3,3.0,0,0,0,Released,False,"Horror, Thriller",0
962755,Le Sourire de la Peur,Le Sourire de la Peur,fr,2021-12-24,0.6,0,0.0,0,0,78,Released,False,Horror,0
30713,Eskalofrío,Shiver,es,2008-02-08,4.604,72,6.2,0,0,91,Released,False,"Horror, Thriller",0
379133,Pink Panic,Pink Panic,en,1967-01-11,1.056,6,6.3,0,0,6,Released,False,"Animation, Comedy, Horror, Western",0
406279,TV Buster,TV Buster,fr,1989-01-01,0.6,0,0.0,0,0,8,Released,False,"Comedy, Horror, Thriller",0
797134,C.O.R.N.,C.O.R.N.,en,2021-07-30,2.465,7,6.7,950000,0,102,Released,False,Horror,-950000
305966,Night Swim,Night Swim,en,2014-10-12,0.6,3,6.7,0,0,3,Released,False,Horror,0
794783,The Heiress,The Heiress,en,2021-03-15,1.24,8,4.5,0,0,83,Released,False,Horror,0
789413,Bram Stoker's Van Helsing,Bram Stoker's Van Helsing,en,2021-03-29,10.312,62,5.8,0,0,86,Released,False,Horror,0
677230,Stage Four,Stage Four,en,2019-12-21,0.637,1,9.0,0,0,6,Released,False,Horror,0
328940,Nightmare 2 – Painajainen jatkuu,Nightmare 2,fi,2014-12-03,0.6,4,4.8,0,0,77,Released,False,"Comedy, Horror",0
982960,怖っ！最凶動画,Scary! The Worst Video,ja,2015-07-03,0.846,0,0.0,0,0,50,Released,False,Horror,0
552291,Ban khang winyan,My House,th,2014-04-17,0.6,0,0.0,0,0,115,Released,False,Horror,0
752510,Tin Can,Tin Can,en,2022-08-05,4.833,0,0.0,0,0,104,Released,False,"Horror, Science Fiction",0
58816,Deep Shock,Deep Shock,en,2003-09-17,4.813,42,5.5,0,0,93,Released,False,"Action, Adventure, Horror, Science Fiction",0
718135,Breeder,Breeder,da,2020-10-31,5.378,40,5.4,0,0,107,Released,False,"Horror, Thriller",0
535798,Nick,Nick,en,2018-01-19,0.6,0,0.0,0,0,14,Released,False,"Horror, Thriller",0
24505,Necromentia,Necromentia,en,2009-10-01,5.792,57,5.0,300000,0,85,Released,False,Horror,-300000
665312,Misteri Bilik Bawah,Misteri Bilik Bawah,ms,2020-01-18,0.608,0,0.0,0,0,100,Released,False,"Drama, Horror",0
326,Snakes on a Plane,Snakes on a Plane,en,2006-08-17,20.872,1448,5.4,33000000,62022014,105,Released,False,"Action, Crime, Horror, Thriller",29022014
85007,Murderlust,Murderlust,en,1985-01-01,1.4,6,4.3,0,0,90,Released,False,"Horror, Thriller",0
683455,No Way Out,No Way Out,en,2020-04-02,0.6,0,0.0,0,0,6,Released,False,Horror,0
574189,Foreseen,Foreseen,en,2019-01-01,0.761,2,5.0,0,0,74,Released,False,"Horror, Mystery, Thriller",0
195463,O Anjo da Noite,O Anjo da Noite,pt,1974-06-14,0.6,5,5.4,0,0,84,Released,False,"Drama, Horror, Thriller",0
396493,Creep 2,Creep 2,en,2017-10-14,22.877,615,6.3,0,0,80,Released,False,"Horror, Thriller",0
498673,Attack Of The Bat Monsters,Attack Of The Bat Monsters,en,1999-10-07,0.6,0,2.0,0,0,89,Released,False,"Comedy, Horror",0
632259,RETCH,RETCH,en,2018-07-16,0.6,5,5.8,0,0,4,Released,False,Horror,0
834522,The Dirty Hands Man,The Dirty Hands Man,en,2021-03-31,0.6,0,0.0,0,0,19,Released,False,"Horror, Thriller",0
88718,Paura,Paura,it,2012-06-13,1.4,23,4.9,0,0,104,Released,False,"Horror, Thriller",0
466202,Presenten från morfar,Presenten från morfar,sv,2014-12-31,0.6,1,10.0,100,0,13,Released,False,"Horror, Thriller",-100
73626,Hysterical,Hysterical,en,1983-07-29,2.563,8,4.9,0,0,90,Released,False,"Comedy, Family, Fantasy, Horror",0
485743,Lights Out,Lights Out,en,1972-01-15,0.632,0,0.0,0,0,60,Released,False,Horror,0
394116,Hole,Hole,en,2015-11-24,1.303,2,8.0,0,0,94,Released,False,"Crime, Horror, Thriller",0
121291,T.M.A.,Darkness,cs,2009-07-07,0.718,3,3.3,0,0,90,Released,False,"Horror, Thriller",0
63590,Hospital Massacre,Hospital Massacre,en,1981-10-16,4.96,55,5.1,0,0,89,Released,False,"Horror, Thriller",0
632499,Cadı Üçlemesi 13+,Witch Trilogy 13+,tr,2019-10-03,0.6,1,3.0,0,0,15,Released,False,"Drama, Horror",0
813724,Smut Without Smut: Bizarro Horror Nite,Smut Without Smut: Bizarro Horror Nite,en,2018-10-17,0.6,0,0.0,0,0,75,Released,False,Horror,0
15724,鬼打鬼,Encounter of the Spooky Kind,cn,1980-12-24,6.726,62,6.5,0,731753,102,Released,False,"Action, Comedy, Fantasy, Horror",731753
334141,Badmouth,Badmouth,en,2011-05-27,0.919,2,1.3,0,0,78,Released,False,"Comedy, Horror",0
313710,A Date With Ghosts,A Date With Ghosts,en,2015-01-20,1.181,1,1.0,0,0,70,Released,False,Horror,0
253103,Scare Zone,Scare Zone,en,2009-09-10,1.005,3,6.0,0,0,88,Released,False,Horror,0
939205,OUR SOLAR SYSTEM,OUR SOLAR SYSTEM,en,2020-01-23,0.6,0,0.0,0,0,5,Released,False,Horror,0
447857,หักเหลี่ยมแดร็กคูล่า,Hak liam Drakula,th,1986-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
524933,Kafir,Kafir,id,2018-08-02,2.756,12,6.1,0,0,97,Released,False,"Drama, Horror, Mystery",0
1011616,BLOODTHIRSTY: Part 1,BLOODTHIRSTY: Part 1,en,2020-07-05,0.6,0,0.0,0,0,14,Released,False,"Drama, Horror, Thriller",0
567118,Shwethaa,Shwethaa,en,2017-07-21,0.6,0,0.0,0,0,221,Released,False,"Comedy, Horror",0
631897,Drain Away: Is Pure Longing a Sin?,Drain Away: Is Pure Longing a Sin?,ja,2020-06-12,0.6,1,2.0,0,0,108,Released,False,"Action, Horror, Romance",0
251337,O Duplo,Doppelgänger,pt,2012-05-19,0.6,7,6.2,0,0,25,Released,False,"Fantasy, Horror",0
92605,Daughter,Daughter,en,2002-05-25,0.611,9,4.7,0,0,14,Released,False,Horror,0
40218,The Beast Must Die,The Beast Must Die,en,1974-04-01,5.845,54,5.6,0,0,93,Released,False,"Horror, Mystery",0
986437,Control,Control,en,2019-03-14,0.853,0,0.0,100,0,6,Released,False,Horror,-100
423363,Voice,Voice,en,2014-12-31,0.6,0,0.0,0,0,5,Released,False,Horror,0
420928,Deep 6,Deep 6,en,2016-09-25,0.6,1,5.0,0,0,5,Released,False,Horror,0
107392,小俠龍捲風,Chess Boxing Matrix,zh,1988-12-09,0.6,2,4.0,0,0,88,Released,False,"Action, Adventure, Fantasy, Horror",0
445905,Voodoo Cowboys,Voodoo Cowboys,en,2010-11-30,0.6,1,1.0,0,0,120,Released,False,"Action, Horror, Western",0
514277,Mara,Mara,en,2018-08-22,19.548,313,5.7,5000000,470901,100,Released,False,"Crime, Horror, Thriller",-4529099
690221,Church of the Dead,Church of the Dead,en,2019-01-01,1.212,0,0.0,0,0,112,Released,False,"Documentary, Horror",0
925997,Schizophrenia,Schizophrenia,en,2022-01-09,0.6,0,0.0,0,0,4,Released,False,Horror,0
396396,The Whispering,The Whispering,en,1995-12-15,1.4,3,3.0,0,0,88,Released,False,"Horror, Thriller",0
105623,十三人連続暴行魔,Serial Rapist,ja,1978-01-01,6.324,7,5.4,0,0,60,Released,False,"Crime, Horror",0
123313,Campfire Tales,Campfire Tales,en,1991-10-01,0.986,11,5.7,0,0,88,Released,False,"Horror, Thriller",0
989587,ネットから削除された禁断動画47,Not Found 47,ja,2022-07-08,0.6,0,0.0,0,0,60,Released,False,Horror,0
255916,Below Ground,Below Ground,en,2012-06-19,0.6,1,2.0,100000,0,76,Released,False,Horror,-100000
611390,کتاکشا,Kataksha,ur,2019-06-21,0.6,1,10.0,0,140000,95,Released,False,Horror,140000
24632,The Mad,The Mad,en,2007-05-22,4.902,44,5.7,0,0,83,Released,False,"Comedy, Horror, Thriller",0
524859,Zombies Take the Schoolyard,Zombies Take the Schoolyard,en,2010-06-07,0.6,2,7.5,0,0,10,Released,False,"Comedy, Horror",0
522314,Misteri Sumur Tua,Mystery of the Old Well,id,1987-01-01,0.6,0,0.0,0,0,95,Released,False,"Drama, Horror",0
738388,Fuel,Fuel,en,2020-08-28,0.6,0,0.0,0,0,9,Released,False,"Horror, Thriller",0
786199,私の骨,Watashi no hone,ja,2001-06-16,0.6,0,0.0,0,0,81,Released,False,Horror,0
882598,Smile,Smile,en,2022-09-23,1863.628,114,6.8,17000000,45000000,115,Released,False,"Horror, Mystery, Thriller",28000000
966844,The Sound,The Sound,en,2022-04-28,0.6,1,8.0,0,0,7,Released,False,"Horror, Science Fiction",0
522655,You're Not Alone,You're Not Alone,en,2020-04-16,4.898,41,6.6,0,0,92,Released,False,"Horror, Thriller",0
317342,ഭാർഗ്ഗവീനിലയം,Bhargavi Nilayam,ml,1964-11-22,1.688,1,8.5,0,0,162,Released,False,"Horror, Romance",0
166945,封印映像10 呪われた同窓会,Fuuin Eizou 10 - Norowareta Dousoukai,ja,2012-08-03,0.6,0,0.0,0,0,54,Released,False,Horror,0
542779,Roggenmuhme,Roggenmuhme,en,2010-01-01,0.6,0,0.0,0,0,4,Released,False,"Animation, Horror",0
10344,The Fly II,The Fly II,en,1989-02-10,15.288,491,5.5,0,38903179,105,Released,False,"Horror, Science Fiction, Thriller",38903179
567962,Sandman: 24 Hour Diner,Sandman: 24 Hour Diner,en,2017-06-26,0.905,1,10.0,65000,0,34,Released,False,"Fantasy, Horror",-65000
255250,노크,Knock,ko,2012-11-29,0.904,2,5.0,0,0,100,Released,False,"Horror, Romance, TV Movie",0
928102,Goryo,Goryo,en,2020-04-24,0.6,0,0.0,0,0,2,Released,False,Horror,0
641928,Hyttegalskap,Hyttegalskap,no,2019-10-17,0.6,0,0.0,0,0,81,Released,False,Horror,0
977651,Ghost in the Closet,Ghost in the Closet,en,2022-01-01,0.6,0,0.0,0,0,2,Released,False,Horror,0
781180,Zombie Warriors,Zombie Warriors,en,2019-11-02,0.6,0,0.0,0,0,47,Released,False,Horror,0
959636,To Catch a Crow,To Catch a Crow,en,2000-09-27,0.6,0,0.0,0,0,10,Released,False,"Comedy, Horror",0
60965,The Legend of Bloody Mary,The Legend of Bloody Mary,en,2008-12-09,2.387,10,3.4,1000000,0,93,Released,False,"Horror, Mystery, Thriller",-1000000
610743,Along Came the Devil 2,Along Came the Devil 2,en,2019-10-11,6.47,35,6.0,0,0,87,Released,False,"Horror, Thriller",0
421176,บ้านผีปอบ 2,The House of Pop 2,th,1990-03-03,0.6,0,0.0,0,0,90,Released,False,"Comedy, Horror",0
117942,Girls Gone Dead,Girls Gone Dead,en,2012-03-28,11.411,47,4.6,500000,0,104,Released,False,"Comedy, Horror",-500000
359255,The Inhabitants,The Inhabitants,en,2015-10-13,3.977,33,3.8,0,0,90,Released,False,"Horror, Thriller",0
67346,驅魔警察,Magic Cop,cn,1990-11-01,5.064,14,6.5,0,0,87,Released,False,"Action, Comedy, Crime, Horror",0
105258,Death Run,Death Run,en,1987-01-01,0.749,3,3.7,0,0,70,Released,False,"Action, Horror, Science Fiction",0
55366,Autopsy: A Love Story,Autopsy: A Love Story,en,2002-06-15,1.004,3,4.3,0,0,84,Released,False,Horror,0
27797,Scream Farm,Scream Farm,en,2008-01-01,0.6,0,0.0,0,0,71,Released,False,Horror,0
496562,Sar Kati Laash,Sar Kati Laash,hi,1999-10-08,1.827,0,0.0,39500,42660,105,Released,False,Horror,3160
26865,X the Unknown,X the Unknown,en,1956-09-21,3.507,55,6.3,0,0,81,Released,False,"Horror, Mystery, Science Fiction",0
847163,A Quiet Dinner with Friends,A Quiet Dinner with Friends,en,2021-04-26,0.6,0,0.0,0,0,98,Released,False,Horror,0
18217,Buried Alive,Buried Alive,en,2007-02-07,7.688,96,4.6,0,1558939,94,Released,False,"Action, Adventure, Horror, Thriller",1558939
640090,アンダー・ユア・ベッド,Under Your Bed,ja,2019-07-19,4.159,11,6.2,0,0,98,Released,False,Horror,0
373786,Nilalang,Nilalang,tl,2015-12-25,2.609,5,5.6,1000000,0,90,Released,False,"Action, Crime, Horror, Thriller",-1000000
337072,Chilling,Chilling,en,1974-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
531492,Rasuk,Rasuk,id,2018-06-28,1.063,6,2.8,0,0,89,Released,False,"Drama, Horror",0
1031393,Faces of Dying V,Faces of Dying V,en,2022-01-01,0.666,0,0.0,0,0,45,Released,False,Horror,0
18759,The Cell 2,The Cell 2,en,2009-02-27,6.089,61,3.8,0,0,94,Released,False,"Horror, Science Fiction, Thriller",0
136641,Demon Keeper,Demon Keeper,en,1994-05-06,1.162,5,2.5,0,0,71,Released,False,Horror,0
825895,Dickie,Dickie,en,2017-05-27,0.6,0,0.0,100,0,10,Released,False,"Comedy, Horror",-100
3199,Dracula contra Frankenstein,"Dracula, Prisoner of Frankenstein",es,1972-10-17,2.044,15,4.8,0,0,88,Released,False,Horror,0
90120,HorrorVision,HorrorVision,en,2001-02-13,1.683,12,4.9,50000,0,72,Released,False,Horror,-50000
548027,The Three Crow Boys,The Three Crow Boys,en,2018-11-19,0.6,0,0.0,0,0,9,Released,False,"Animation, Horror",0
831134,Soror,Soror,pt,2021-10-31,0.712,0,0.0,0,0,0,Released,False,"Crime, Fantasy, Horror, Mystery, Thriller",0
1026836,Qodrat,Qodrat,id,2022-10-27,2.552,0,0.0,0,0,102,Post Production,False,Horror,0
341467,Tarotsphere,Tarotsphere,en,2013-02-15,0.6,0,0.0,3500,0,0,Released,False,"Comedy, Fantasy, Horror",-3500
48016,The Maze,The Maze,en,2010-10-19,3.282,20,4.3,200,0,90,Released,False,"Horror, Thriller",-200
417821,Mind Games,Mind Games,en,1996-01-01,0.914,2,5.5,0,0,104,Released,False,"Horror, Mystery, Thriller",0
445867,Black Wake,Black Wake,en,2018-08-07,2.607,7,3.6,0,0,91,Released,False,"Horror, Science Fiction, Thriller, TV Movie",0
63026,L'assassino è costretto ad uccidere ancora,The Killer Must Kill Again,it,1975-03-07,1.487,24,6.2,0,0,90,Released,False,"Crime, Horror, Thriller",0
726881,Nanny,Nanny,en,2020-07-07,0.6,0,0.0,0,0,5,Released,False,"Drama, Horror, Thriller",0
504630,虎姑婆,Aunt Tiger,zh,2005-10-28,0.6,0,0.0,0,0,95,Released,False,Horror,0
150373,オールナイトロング３　最終章,All Night Long 3: The Final Chapter,ja,1996-08-09,1.637,7,3.5,0,0,83,Released,False,Horror,0
